id,box_id,label,created_at,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23
626,4ff21fa701d9c448,bad,1777141764,0.08070639793459965,15.0,0.295238095238057,5.0,0.3333333333333333,0.011715444861475384,0.009979823400504649,3.0,3.2468827930167854,0.016990385697353012,1.1580956974337333,0.0,-1.0,-0.04336137368831367,-0.00474585786583839,-0.05995241396577223,9.523809523809524,93.0,0.0,0.0,0.0,0.0,0.0,0.0
627,9ffea6ddface7ecb,very_good,1777141772,0.07709131856472054,17.0,0.5235294117647289,11.0,0.6470588235294118,0.00389787565777282,0.004764070248374043,3.0,2.708695652174386,0.007501292154755609,1.2282853932005935,0.0,1.0,-0.0034657239897449227,0.0166798225096678,0.032482678011298165,47.61904761904762,67.0,0.0,0.0,0.0,0.0,0.0,0.0
631,99f413b3670fccc7,good,1777141806,0.14052131673677884,7.0,0.609022556390936,3.0,0.42857142857142855,0.006071908747886932,0.018215726243641536,3.0,2.0487804878048372,0.03241405655984255,1.857443292774523,0.0,-1.0,0.09553255054539349,0.027827033259778707,-0.05319768983438375,36.507936507936506,32.0,0.0,0.0,0.0,0.0,0.0,0.0
633,e0418b6a397c6c04,very_good,1777141829,0.11794089080061294,8.0,0.30088495575222807,3.0,0.375,0.01560982378243973,0.0017344248647262232,3.0,1.4909945184025943,0.028116780419224493,1.1632800544125148,0.0,-1.0,0.07895604490952059,-0.021784178910990135,-0.17239895924891346,38.888888888888886,23.0,0.0,0.0,0.0,0.0,0.0,0.0
635,f413d5ab98338c19,good,1777141852,0.2531754574811576,20.0,0.7386934673366927,11.0,0.55,0.014639397201292013,0.045640473627549576,3.0,3.0087719298245212,0.04111359918223939,1.3138968399901427,0.0,1.0,0.1051506584844514,0.02745838088351141,0.12034289041456753,96.42857142857143,27.0,0.0,0.0,0.0,0.0,0.0,0.0
636,067a2a4d3315cfcf,good,1777141987,0.1353139153555308,7.0,0.32172131147537925,3.0,0.42857142857142855,0.01766837748271203,0.040077051363260785,3.0,1.9079861111109322,0.03168873700334951,0.642237168407605,1.0,1.0,0.13639502762430203,0.06186287612420498,0.18347089759196025,98.41269841269842,27.0,0.0,0.0,0.0,0.0,0.0,0.0
766,71071080260fcc73,bad,1777379912,0.25681291699562303,8.0,0.3844155844155631,6.0,0.75,0.0008676112060720214,0.0026028336181967994,3.0,2.2806824435882436,0.03849092848585808,1.723067854790056,0.0,1.0,0.17543250191064325,0.12156918734233374,0.2701963326817027,86.5079365079365,57.0,0.0,0.0,0.0,0.0,0.0,0.0
650,ff1d622bd46b02f6,very_good,1777142141,0.11945295776859201,14.0,0.7287234042553286,9.0,0.6428571428571429,0.0047955566987314645,0.02223394469414325,3.0,2.4844559585494084,0.020599607751645082,1.4664511958629605,0.0,-1.0,0.013955516790225726,0.0062757260418811805,0.0024582382748709226,25.974025974025974,23.0,0.0,0.0,0.0,0.0,0.0,0.0
654,1840ea08a41cef23,bad,1777142172,0.15624386262759915,12.0,0.31293706293705853,6.0,0.5,0.020512462412002427,0.0021821768523357355,3.0,2.2236024844720195,0.03486569608692167,0.5953302611367127,1.0,-1.0,-0.0645870790929847,-0.057490165576155515,-0.17060896646406087,3.0120481927710845,33.0,0.0,0.0,0.0,0.0,0.0,0.0
655,88bf474a59567598,very_good,1777142182,0.14270548720000206,15.0,0.5635738831614284,8.0,0.5333333333333333,0.021753885243892504,0.01044186491708463,3.0,2.1908396946564364,0.027160126234455153,1.5698683758385252,0.0,-1.0,-0.09386570251525056,-0.022863077970185223,-0.08124205196440044,9.285714285714286,34.0,0.0,0.0,0.0,0.0,0.0,0.0
656,03a00a7f4c3779e3,very_good,1777142187,0.0834332794493466,7.0,0.2891566265060467,6.0,0.8571428571428571,0.02259651318419,0.0008690966609363224,3.0,1.5830388692581732,0.010536505540753905,1.0749448240205917,0.0,-1.0,0.15142548821664745,0.020373228549393198,-0.020047526246287594,15.686274509803921,34.0,0.0,0.0,0.0,0.0,0.0,0.0
659,e05ccf6f5dfaf751,good,1777142253,0.18828715092039489,9.0,0.8893442622950849,4.0,0.4444444444444444,0.003904572254096609,0.004772254977237752,3.0,2.6348655680831565,0.03921140905619585,1.7776846112125961,0.0,-1.0,0.06430476984974955,0.014710100474354577,-0.0018882877542481758,42.10526315789474,24.0,0.0,0.0,0.0,0.0,0.0,0.0
660,de296ebf4bfc254c,very_good,1777142259,0.1032945761667317,11.0,0.47035573122527946,7.0,0.6363636363636364,0.04296707159873877,0.024738616981134654,3.0,1.8614525139665157,0.017046249986663452,1.7842450025380099,0.0,-1.0,-0.14473661402992324,-0.04914355284619543,-0.08859750738287162,13.157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,ef2ade2ad4a075a5,bad,1777379848,0.021337339063127243,7.0,0.5434782608698591,2.0,0.2857142857142857,0.0004267467812462467,0.0004267467812462467,3.0,1.8918918918926186,0.005584765623034408,0.8102145865365332,0.0,-1.0,0.007682523965219125,0.004130591713058452,0.014609879288293794,92.06349206349206,27.0,0.0,0.0,0.0,0.0,0.0,0.0
